Algorithm,Parameters,F1 Score,Adjusted Rand Score,Silhouette Score,Execution Time,clustering_results_gas-drift-different-concentrations,dataset,clustering_results_glass,clustering_results_haberman,clustering_results_iris,clustering_results_isolet,clustering_results_letter,clustering_results_libras,clustering_results_MagicTelescope,clustering_results_satelite,clustering_results_wine
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 15}",0.0177690828515131,0.1019193338604994,0.1423086736510528,5.469118118286133,,letter,,,,,clustering_results_letter,,,,
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 20}",0.0235968708670117,0.1162801516136502,0.1417240650927702,5.939954519271851,,letter,,,,,clustering_results_letter,,,,
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 25}",0.0424842213409267,0.1280002499938291,0.1462264268724733,5.703503847122192,,letter,,,,,clustering_results_letter,,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 5}",0.0085949712045157,0.0420403533299574,0.1409193217350594,1.906379461288452,,letter,,,,,clustering_results_letter,,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 10}",0.0340444334632204,0.0707469511940969,0.1524443549819097,3.2814714908599854,,letter,,,,,clustering_results_letter,,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 15}",0.0185949773937978,0.1018762570814659,0.1450487241267839,4.553214073181152,,letter,,,,,clustering_results_letter,,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 20}",0.0177792967840978,0.1181097243278353,0.1410147651140199,7.875525236129761,,letter,,,,,clustering_results_letter,,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 25}",0.0283258230649537,0.1261930968760392,0.1472075059954654,4.453424453735352,,letter,,,,,clustering_results_letter,,,,
OPTICS,{'min_samples': 10},0.0,0.0014187382677632,-0.3504375220670326,903.549950838089,,letter,,,,,clustering_results_letter,,,,
OPTICS,{'min_samples': 20},0.0047120031439479,0.0028210354887693,-0.2617377172423204,905.6915516853333,,letter,,,,,clustering_results_letter,,,,
OPTICS,{'min_samples': 30},0.0136259620113762,0.0037888002570005,-0.2122950096711782,905.9618179798126,,letter,,,,,clustering_results_letter,,,,
OPTICS,{'min_samples': 40},0.0,0.0037736879997306,-0.2170217177503824,905.755744934082,,letter,,,,,clustering_results_letter,,,,
OPTICS,{'min_samples': 50},0.0,0.0025292988507615,-0.2429182572482175,901.9059400558472,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 2}",0.0098417824802556,0.0156760139391597,0.0939847549337597,5.99261999130249,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 3}",0.0071310403441828,0.0331588114215773,0.094035118042226,3.336369514465332,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 4}",0.0095499297434628,0.0536933342255479,0.0966739842386217,2.8483402729034424,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 2}",0.0113579367179265,0.0181023786873657,0.0901918106906201,2.752304077148437,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 3}",0.0077811585425891,0.0435818235125602,0.1115953100167137,2.682767868041992,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 4}",0.0091589279640644,0.0536861387837669,0.0966965295275408,2.5580995082855225,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 500, 'n_components': 2}",0.000843481476501,0.0181109368525455,0.0902625887060731,1.827262163162232,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 500, 'n_components': 3}",0.0036928481308722,0.0435664680616207,0.1115815686929931,1.3749117851257324,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 500, 'n_components': 4}",0.0092833134064995,0.053532129481968,0.0925561415928607,3.0445010662078857,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 100, 'n_components': 2}",0.0054066154974089,0.0001572469644853,0.1540596823593784,0.6906938552856445,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 100, 'n_components': 3}",0.0065813263248163,0.0322218583642626,0.1458407758449233,0.7498180866241455,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 100, 'n_components': 4}",0.0089622076671174,0.0428518993880538,0.0836710143577257,4.527549743652344,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 300, 'n_components': 2}",0.0056777146197932,0.0001569040445665,0.1540080514030444,0.7935750484466553,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 300, 'n_components': 3}",0.0067016759265869,0.0320600758679071,0.1457527019751533,0.7490105628967285,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 300, 'n_components': 4}",0.0054387462904042,0.0428305140685596,0.0836553557649438,3.949831008911133,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 500, 'n_components': 2}",0.0054115433385412,0.0001597458086449,0.1541063872205937,0.8442447185516357,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 500, 'n_components': 3}",0.0076534083147942,0.0320255990338948,0.1456960629312389,0.7993059158325195,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 500, 'n_components': 4}",0.0139683755128501,0.0428518993880538,0.0836710143577257,4.489267110824585,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 100, 'n_components': 2}",0.0045672125964813,0.0039605557117846,0.1702230164198234,0.2187628746032714,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 100, 'n_components': 3}",0.0103222445717999,0.0155145232229126,0.0872846777732738,0.7021458148956299,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 100, 'n_components': 4}",0.0113740965735197,0.0269283028524689,0.1078908484135633,0.8874423503875732,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 300, 'n_components': 2}",0.0066909521237073,0.0039572266372327,0.1702466328308876,0.2187662124633789,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 300, 'n_components': 3}",0.0072438618688603,0.0194564220717067,0.1474899703410294,0.4560146331787109,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 300, 'n_components': 4}",0.0093784439071363,0.0269283028524689,0.1078908484135633,0.6250383853912354,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 500, 'n_components': 2}",0.0045675319836271,0.0039638515068331,0.1702608282371155,0.2417089939117431,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 500, 'n_components': 3}",0.0079266675531955,0.0156151420338047,0.0871849469238806,1.039909601211548,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 500, 'n_components': 4}",0.007613926564205,0.0269609786188276,0.1076456908825903,0.7336273193359375,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 100, 'n_components': 2}",0.0059981578070086,0.0017106414257569,0.1752192151515042,0.2496111392974853,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 100, 'n_components': 3}",0.0062350452868365,0.0166178195020445,0.1542866244407179,0.3901436328887939,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 100, 'n_components': 4}",0.0142955684476851,0.0254999715035364,0.1347557643569161,0.6875476837158203,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 300, 'n_components': 2}",0.0059909786562136,0.0016940491431742,0.1751708424555767,0.2656524181365967,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 300, 'n_components': 3}",0.0062200244475904,0.0166539284596704,0.1543228907588434,0.3437750339508056,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 300, 'n_components': 4}",0.0116452260917018,0.0251062364629892,0.1371590876446379,0.7188816070556641,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 500, 'n_components': 2}",0.0051372969397489,0.001711992866277,0.1752018147916766,0.2500252723693847,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 500, 'n_components': 3}",0.0063432913152725,0.0134537992450277,0.1247460188590997,0.2500107288360595,,letter,,,,,clustering_results_letter,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 500, 'n_components': 4}",0.0115932684802259,0.0254959345390439,0.1351070565034158,0.685997486114502,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 5, 'threshold': 0.1}",0.0193844529345718,0.0421735139630891,0.0910269583770985,28.489006996154785,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 5, 'threshold': 0.5}",0.0081440312002809,0.0084957377419854,0.1163911674314623,1.2378296852111816,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 10, 'threshold': 0.1}",0.0276931829278591,0.0788210098539696,0.0977309271366439,28.829392194747925,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 10, 'threshold': 0.5}",0.0178623215078137,0.0625592630477809,0.1328361286333601,1.5324373245239258,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 15, 'threshold': 0.1}",0.019663546097076,0.1186704570823528,0.0947957626407148,28.32898092269897,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 15, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,1.6999878883361816,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 20, 'threshold': 0.1}",0.0303044563822671,0.1382702577403531,0.1031854989463901,28.73543810844421,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 20, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,1.0615129470825195,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 25, 'threshold': 0.1}",0.0602255845062155,0.1417539613984913,0.1085028573404012,27.442243337631226,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 25, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,1.1550049781799316,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 5, 'threshold': 0.1}",0.0110572276039597,0.0700530291765514,0.08694569797125,26.550940990448,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 5, 'threshold': 0.5}",0.0081440312002809,0.0084957377419854,0.1163911674314623,1.3275091648101809,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 10, 'threshold': 0.1}",0.0133991997062063,0.1199178824450845,0.1137106715520219,25.3338725566864,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 10, 'threshold': 0.5}",0.0178623215078137,0.0625592630477809,0.1328361286333601,1.6550965309143066,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 15, 'threshold': 0.1}",0.0391910610083687,0.13986004737409,0.1021645748689794,26.410743236541748,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 15, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,0.966444492340088,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 20, 'threshold': 0.1}",0.0369500371262922,0.1571400309727352,0.0842401755542358,26.39522695541382,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 20, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,0.9976015090942384,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 25, 'threshold': 0.1}",0.0390891214552085,0.1552571549390971,0.0941779254890575,26.110615968704224,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 25, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,1.076683521270752,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 5, 'threshold': 0.1}",0.0138201912068966,0.0638351802519066,0.0775604752731284,22.03944969177246,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 5, 'threshold': 0.5}",0.0081440312002809,0.0084957377419854,0.1163911674314623,1.201951265335083,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 10, 'threshold': 0.1}",0.0262373304855361,0.0947468948553924,0.1093559527756543,22.274077892303467,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 10, 'threshold': 0.5}",0.0178623215078137,0.0625592630477809,0.1328361286333601,1.7643678188323977,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 15, 'threshold': 0.1}",0.0608507515757548,0.1105113434266249,0.1111596718941429,24.022202730178837,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 15, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,0.9831445217132568,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 20, 'threshold': 0.1}",0.0378834474045673,0.1221818959727724,0.11174607806332,22.992513418197632,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 20, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,1.1550726890563965,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 25, 'threshold': 0.1}",0.0330942424410028,0.143301167072611,0.0878442783856884,23.975725889205933,,letter,,,,,clustering_results_letter,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 25, 'threshold': 0.5}",0.0120911275104219,0.0812138090038438,0.1313278307521698,1.1577048301696775,,letter,,,,,clustering_results_letter,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 5}",0.010655174632127,0.0546705889134431,0.0947585797220111,69.19031858444214,,letter,,,,,clustering_results_letter,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 10}",0.0226361655323056,0.0873670954070453,0.1029314662125524,68.64328670501709,,letter,,,,,clustering_results_letter,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 15}",0.0061774068222821,0.1215744982896371,0.1075337566225912,69.41031455993652,,letter,,,,,clustering_results_letter,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 20}",0.020934861304726,0.1335149048516778,0.0964617806197838,68.06795740127563,,letter,,,,,clustering_results_letter,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 25}",0.0651410788022593,0.143786282779127,0.112373821443267,68.25734376907349,,letter,,,,,clustering_results_letter,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 2}",0.0167489035087719,0.0664099745906413,0.2151126927332393,0.390683650970459,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 3}",0.0180331491712707,0.0593731023495651,0.1739878000137519,0.389390230178833,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 4}",0.0222452926115553,0.1233145974906693,0.1843163446100527,0.3438019752502441,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2}",0.0170342981002167,0.0663624405595784,0.2125462503493041,0.3285446166992187,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3}",0.0250534313223322,0.054719030654672,0.1739434194631302,0.3125441074371338,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 4}",0.0211652020272469,0.1233145974906693,0.1843163446100527,0.2656643390655517,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 2}",0.0170342981002167,0.0663624405595784,0.2125462503493041,0.2187809944152832,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 3}",0.0172025480783745,0.0597036588030874,0.1729841101958451,0.249051809310913,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 4}",0.021415004748338,0.121481344465092,0.1832172031358964,0.2344100475311279,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 2}",0.0167489035087719,0.0664099745906413,0.2151126927332393,0.218778371810913,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 3}",0.0240269402788739,0.0557460605525899,0.1735011399652384,0.2031538486480713,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 4}",0.0169340214813781,0.1233145974906693,0.1843163446100527,0.2487025260925293,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 2}",0.0167160923066434,0.0670478774642574,0.2126577803713671,0.2187826633453369,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 3}",0.0251042314239324,0.054719030654672,0.1739434194631302,0.2187824249267578,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 4}",0.0246715751240577,0.115431314654457,0.1818316304134326,0.2187819480895996,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 2}",0.0139528508771929,0.0664099745906413,0.2151126927332393,0.215160846710205,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 3}",0.0180331491712707,0.0593731023495651,0.1739878000137519,0.2187798023223877,,libras,,,,,,clustering_results_libras,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 4}",0.0274161595881478,0.1233145974906693,0.1843163446100527,0.2344090938568115,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'complete', 'n_clusters': 2}",0.020641447368421,0.0383086025883529,0.0827066751444752,0.0312542915344238,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'complete', 'n_clusters': 3}",0.0155564030850072,0.0634280118795509,0.1070277480270477,0.0312552452087402,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'complete', 'n_clusters': 4}",0.0194880817728624,0.1093574351493129,0.1398945338996417,0.0468811988830566,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'complete', 'n_clusters': 5}",0.001223241590214,0.1094673761842308,0.1284421335729918,0.0468809604644775,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'average', 'n_clusters': 2}",0.0093567251461988,0.0135015661743752,0.1851308621970927,0.0312557220458984,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'average', 'n_clusters': 3}",0.0079734219269102,0.0339185002723373,0.1857300492714489,0.031254768371582,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'average', 'n_clusters': 4}",0.0231185031185031,0.0361565176208545,0.1643413371888344,0.0156257152557373,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'average', 'n_clusters': 5}",0.0111891891891891,0.0363258571509713,0.1530161762208982,0.0312533378601074,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'complete', 'n_clusters': 2}",0.0180836707152496,0.0280876559064887,0.156308667605155,0.0251140594482421,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'complete', 'n_clusters': 3}",0.026068376068376,0.0525860068938088,0.1236179523322221,0.031257152557373,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'complete', 'n_clusters': 4}",0.0304076265614727,0.0816786951791699,0.1499714723996357,0.0156247615814208,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'complete', 'n_clusters': 5}",0.08382653454363,0.0853788007166558,0.1502540613141276,0.0312516689300537,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'average', 'n_clusters': 2}",0.0189737715510911,0.0372820595260461,0.215631471046122,0.0312528610229492,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'average', 'n_clusters': 3}",0.0231177756950952,0.0411907907238998,0.204680375018289,0.0312504768371582,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'average', 'n_clusters': 4}",0.0215228793633568,0.0410968583783527,0.1879474531530435,0.0312519073486328,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'average', 'n_clusters': 5}",0.0109965635738831,0.0423300665181771,0.1859962706023176,0.0312528610229492,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'complete', 'n_clusters': 2}",0.0071856287425149,0.0209102522890345,0.186522914567685,0.0312542915344238,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'complete', 'n_clusters': 3}",0.0082474226804123,0.0419733770338683,0.2029681471353172,0.0312514305114746,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'complete', 'n_clusters': 4}",0.0240262369960232,0.0853407712501189,0.1536702269145192,0.031252384185791,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'complete', 'n_clusters': 5}",0.0420900599066031,0.0826882030483581,0.1475671961350888,0.0312519073486328,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'average', 'n_clusters': 2}",0.008355091383812,0.0,0.2401952334233499,0.0312511920928955,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'average', 'n_clusters': 3}",0.0080279232111692,-2.1407397717198874e-06,0.1250557384970581,0.0312538146972656,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'average', 'n_clusters': 4}",0.0143001949317738,0.0115192386113554,0.1289767724953519,0.0312509536743164,,libras,,,,,,clustering_results_libras,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'average', 'n_clusters': 5}",0.0218546365914786,0.0517079249484439,0.166604698566628,0.0312559604644775,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 0.5, 'min_samples': 3}",0.085040885040885,0.0232631039640906,-0.2372629932865825,0.0312504768371582,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 0.5, 'min_samples': 5}",0.0,0.0058449781534977,-0.2854360248730038,0.0312542915344238,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 0.5, 'min_samples': 7}",0.0,0.0013479220037235,-0.1403709302698815,0.0312554836273193,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 1.0, 'min_samples': 3}",0.0198139025725232,0.1148942570644219,-0.0106000303174346,0.048760175704956,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 1.0, 'min_samples': 5}",0.0552107279693486,0.0960895001901023,-0.0498792765637644,0.0312573909759521,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 1.0, 'min_samples': 7}",0.0112169312169312,0.0623430678600531,-0.0183973620686743,0.0312528610229492,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 1.5, 'min_samples': 3}",0.0276718135028761,0.0025447396793215,0.0848043571441892,0.031254768371582,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 1.5, 'min_samples': 5}",0.0273224043715847,0.0029430819964381,0.0831247269413988,0.0312554836273193,,libras,,,,,,clustering_results_libras,,,
DBSCAN,"{'eps': 1.5, 'min_samples': 7}",0.0273645546372819,0.0028797545165056,0.0826046139828558,0.0312538146972656,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 3, 'xi': 0.01}",0.0966657544243751,0.053055760510648,0.0323741413904308,7.475340843200684,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 3, 'xi': 0.05}",0.0966657544243751,0.0462864124809778,0.0032395620351852,6.915823936462402,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 3, 'xi': 0.1}",0.0598139025725232,0.0403567886210316,-0.025551528992143,6.944476127624512,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 5, 'xi': 0.01}",0.0266666666666666,0.0834195578391628,-0.0427294003508066,7.316499710083008,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 5, 'xi': 0.05}",0.0949673811742777,0.0611123408109603,-0.0864929753488525,7.770083904266357,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 5, 'xi': 0.1}",0.0183908045977011,0.0394670209284424,-0.1580842320296846,7.256877899169922,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 7, 'xi': 0.01}",0.0,0.0559533493958645,-0.0388371220618084,7.2117698192596436,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 7, 'xi': 0.05}",0.0133333333333333,0.0242934243270717,-0.15361480877485,7.180531978607178,,libras,,,,,,clustering_results_libras,,,
OPTICS,"{'min_samples': 7, 'xi': 0.1}",0.0,0.0143193689903629,-0.0854809862666457,7.178470373153687,,libras,,,,,,clustering_results_libras,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 2}",0.0149961620813638,0.089081644451744,0.0712947622388135,0.0937645435333252,,libras,,,,,,clustering_results_libras,,,
